xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
7,3,19,19,24,26,24,5,29.5,27,3.340345859527588
26,13,17,18,17,11,21,7,11.0,13,0.9810869693756104
17,18,26,13,21,7,17,11,11.0,13,0.9810869693756104
11,16,2,3,19,5,11,28,28.5,23,19.95943522453308
2,3,11,16,11,28,19,5,28.5,23,19.95943522453308
31,12,28,29,16,31,27,20,25.0,17,6.142855882644653
28,29,31,12,27,20,16,31,25.0,17,6.142855882644653
2,23,22,4,25,24,19,16,26.5,33,2.689509153366089
22,4,2,23,19,16,25,24,26.5,33,2.689509153366089
27,14,14,0,7,12,2,9,17.5,19,1.7929637432098389
14,0,27,14,2,9,7,12,17.5,19,1.7929637432098389
29,30,22,0,19,1,14,26,42.5,34,22.415860414505005
22,0,29,30,14,26,19,1,42.5,34,22.415860414505005
15,26,9,25,27,5,7,1,14.0,15,60.0
9,25,15,26,7,1,27,5,14.0,15,60.0
3,9,15,26,12,5,18,18,25.0,24,2.1026771068573
15,26,3,9,18,18,12,5,25.0,24,2.1026771068573
27,29,9,4,10,30,23,0,46.0,38,4.141758918762207
9,4,27,29,23,0,10,30,46.0,38,4.141758918762207
2,27,13,10,16,31,8,6,34.5,35,3.5346901416778564
13,10,2,27,8,6,16,31,34.5,35,3.5346901416778564
1,20,13,29,16,18,9,3,23.5,21,1.719008207321167
13,29,1,20,9,3,16,18,23.5,21,1.719008207321167
23,14,9,31,0,28,20,8,35.5,28,2.973283052444458
9,31,23,14,20,8,0,28,35.5,28,2.973283052444458
25,8,22,20,4,15,11,10,13.5,14,1.061800241470337
22,20,25,8,11,10,4,15,13.5,14,1.061800241470337
2,22,16,4,3,15,15,14,23.5,25,42.62266302108765
16,4,2,22,15,14,3,15,23.5,25,42.62266302108765
14,27,3,16,29,17,7,0,30.5,32,3.0348548889160156
3,16,14,27,7,0,29,17,30.5,32,3.0348548889160156
23,28,29,0,3,10,21,24,37.0,36,3.1163761615753174
29,0,23,28,21,24,3,10,37.0,36,3.1163761615753174
26,23,4,15,23,6,1,7,33.5,32,2.976839065551758
4,15,26,23,1,7,23,6,33.5,32,2.976839065551758
10,20,18,0,27,5,14,24,32.0,22,4.813345193862915
18,0,10,20,14,24,27,5,32.0,22,4.813345193862915
5,16,8,19,11,21,27,0,22.5,25,3.333590030670166
8,19,5,16,27,0,11,21,22.5,25,3.333590030670166
0,5,13,17,24,17,26,8,19.0,25,2.1770009994506836
13,17,0,5,26,8,24,17,19.0,25,2.1770009994506836
31,6,3,1,27,31,13,22,31.0,36,3.077425956726074
3,1,31,6,13,22,27,31,31.0,36,3.077425956726074
6,14,11,6,29,30,4,30,22.0,24,2.0377259254455566
11,6,6,14,4,30,29,30,22.0,24,2.0377259254455566
14,27,24,18,5,19,25,14,23.0,24,1.8879542350769043
24,18,14,27,25,14,5,19,23.0,24,1.8879542350769043
14,13,19,16,21,23,21,0,18.5,22,2.4414350986480713
19,16,14,13,21,0,21,23,18.5,22,2.4414350986480713
31,2,22,23,19,27,28,27,22.5,21,2.089132070541382
22,23,31,2,28,27,19,27,22.5,21,2.089132070541382
17,16,1,16,3,8,1,25,7.0,8,60.0
1,16,17,16,1,25,3,8,7.0,8,60.0
20,31,8,3,1,6,7,3,25.5,24,2.7637550830841064
8,3,20,31,7,3,1,6,25.5,24,2.7637550830841064
21,7,16,3,23,13,8,8,16.5,20,1.9978690147399902
16,3,21,7,8,8,23,13,16.5,20,1.9978690147399902
26,0,7,10,12,19,25,29,26.0,28,2.5643789768218994
7,10,26,0,25,29,12,19,26.0,28,2.5643789768218994
4,13,14,22,5,14,28,28,29.0,30,3.823678970336914
14,22,4,13,28,28,5,14,29.0,30,3.823678970336914
5,2,20,5,3,21,2,21,10.5,19,1.6052799224853516
20,5,5,2,2,21,3,21,10.5,19,1.6052799224853516
26,16,25,27,13,16,27,7,18.5,18,1.98343825340271
25,27,26,16,27,7,13,16,18.5,18,1.98343825340271
30,9,25,23,15,18,20,18,14.0,15,2.1387219429016113
25,23,30,9,20,18,15,18,14.0,15,2.1387219429016113
12,20,11,18,8,31,17,30,6.5,8,0.6652402877807617
11,18,12,20,17,30,8,31,6.5,8,0.6652402877807617
21,21,23,30,11,8,26,29,25.5,14,2.446141004562378
23,30,21,21,26,29,11,8,25.5,14,2.446141004562378
22,25,19,18,28,26,16,3,23.5,30,2.8339850902557373
19,18,22,25,16,3,28,26,23.5,30,2.8339850902557373
31,9,21,29,10,22,31,20,11.0,12,60.0
21,29,31,9,31,20,10,22,11.0,12,60.0
15,31,31,17,16,16,17,12,17.5,28,2.333637237548828
31,17,15,31,17,12,16,16,17.5,28,2.333637237548828
1,9,5,28,21,0,31,23,33.0,33,4.862533330917358
5,28,1,9,31,23,21,0,33.0,33,4.862533330917358
2,4,26,11,13,21,27,0,35.0,27,2.7179489135742188
26,11,2,4,27,0,13,21,35.0,27,2.7179489135742188
13,10,13,23,18,13,0,10,19.0,18,1.6216938495635986
13,23,13,10,0,10,18,13,19.0,18,1.6216938495635986
28,26,13,30,26,5,15,18,22.5,24,1.8325879573822021
13,30,28,26,15,18,26,5,22.5,24,1.8325879573822021
19,7,16,8,16,3,19,29,19.5,30,2.8143389225006104
16,8,19,7,19,29,16,3,19.5,30,2.8143389225006104
6,26,18,28,4,8,9,15,18.0,22,2.5273489952087402
18,28,6,26,9,15,4,8,18.0,22,2.5273489952087402
8,6,31,0,16,5,16,23,29.5,28,11.66382384300232
31,0,8,6,16,23,16,5,29.5,28,11.66382384300232
18,9,15,9,29,14,17,13,11.0,15,1.5328891277313232
15,9,18,9,17,13,29,14,11.0,15,1.5328891277313232
10,28,5,10,0,8,28,9,33.0,33,13.349362850189209
5,10,10,28,28,9,0,8,33.0,33,13.349362850189209
20,8,11,23,6,27,26,6,32.5,26,3.332091808319092
11,23,20,8,26,6,6,27,32.5,26,3.332091808319092
14,15,25,15,13,4,8,16,18.0,19,1.593581199645996
25,15,14,15,8,16,13,4,18.0,19,1.593581199645996
6,4,20,17,27,7,30,7,15.0,24,1.8157801628112793
20,17,6,4,30,7,27,7,15.0,24,1.8157801628112793
9,25,19,8,11,22,18,3,0.0,1,60.0
19,8,9,25,18,3,11,22,0.0,1,60.0
30,21,22,4,27,18,29,13,16.0,24,2.0256567001342773
22,4,30,21,29,13,27,18,16.0,24,2.0256567001342773
28,19,15,8,30,17,19,2,25.0,23,2.6108663082122803
15,8,28,19,19,2,30,17,25.0,23,2.6108663082122803
0,8,26,31,26,4,11,7,41.5,39,5.511664152145386
26,31,0,8,11,7,26,4,41.5,39,5.511664152145386
19,5,22,18,31,7,10,15,24.5,27,2.176142692565918
22,18,19,5,10,15,31,7,24.5,27,2.176142692565918
3,31,28,22,25,2,18,30,39.5,32,5.005321979522705
28,22,3,31,18,30,25,2,39.5,32,5.005321979522705
15,22,1,2,11,22,25,29,27.5,22,2.5446929931640625
1,2,15,22,25,29,11,22,27.5,22,2.5446929931640625
13,12,2,15,26,28,9,12,23.5,17,3.970470905303955
2,15,13,12,9,12,26,28,23.5,17,3.970470905303955
30,15,21,2,31,22,20,23,18.0,18,2.4650800228118896
21,2,30,15,20,23,31,22,18.0,18,2.4650800228118896
26,5,21,5,23,16,1,5,20.0,26,2.9479618072509766
21,5,26,5,1,5,23,16,20.0,26,2.9479618072509766
20,15,2,26,29,27,21,6,35.0,31,3.770862102508545
2,26,20,15,21,6,29,27,35.0,31,3.770862102508545
4,8,28,1,25,17,8,30,32.5,29,2.804316997528076
28,1,4,8,8,30,25,17,32.5,29,2.804316997528076
3,12,18,20,10,9,19,26,28.5,27,5.850150108337402
18,20,3,12,19,26,10,9,28.5,27,5.850150108337402
29,25,31,11,12,5,15,13,22.5,23,1.9807827472686768
31,11,29,25,15,13,12,5,22.5,23,1.9807827472686768
18,24,20,3,19,6,12,7,19.5,17,1.643751859664917
20,3,18,24,12,7,19,6,19.5,17,1.643751859664917
4,0,5,1,27,26,24,23,4.0,6,0.38129210472106934
5,1,4,0,24,23,27,26,4.0,6,0.38129210472106934
16,11,21,23,2,6,7,22,23.0,26,2.6070938110351562
21,23,16,11,7,22,2,6,23.0,26,2.6070938110351562
30,19,0,9,24,14,11,23,34.0,35,4.071953773498535
0,9,30,19,11,23,24,14,34.0,35,4.071953773498535
14,31,27,10,0,3,10,10,25.5,33,2.959897994995117
27,10,14,31,10,10,0,3,25.5,33,2.959897994995117
3,9,13,28,23,19,16,21,21.0,18,4.28925895690918
13,28,3,9,16,21,23,19,21.0,18,4.28925895690918
10,14,14,27,12,18,18,23,14.0,12,1.5076100826263428
14,27,10,14,18,23,12,18,14.0,12,1.5076100826263428
18,23,13,25,28,28,0,10,27.5,38,3.366234302520752
13,25,18,23,0,10,28,28,27.5,38,3.366234302520752
18,7,4,17,19,20,3,22,23.0,20,1.7418038845062256
4,17,18,7,3,22,19,20,23.0,20,1.7418038845062256
4,17,25,18,28,4,25,24,25.5,25,2.035304069519043
25,18,4,17,25,24,28,4,25.5,25,2.035304069519043
20,17,10,19,18,30,23,17,15.0,17,1.3428919315338135
10,19,20,17,23,17,18,30,15.0,17,1.3428919315338135
28,24,25,11,21,21,23,20,11.5,16,1.2167131900787354
25,11,28,24,23,20,21,21,11.5,16,1.2167131900787354
22,4,2,4,23,17,23,31,23.0,22,2.246767044067383
2,4,22,4,23,31,23,17,23.0,22,2.246767044067383
10,17,27,31,30,25,6,7,37.5,33,4.37677001953125
27,31,10,17,6,7,30,25,37.5,33,4.37677001953125
0,15,1,9,16,16,27,21,13.5,18,1.719393014907837
1,9,0,15,27,21,16,16,13.5,18,1.719393014907837
18,21,31,2,21,28,8,14,29.5,28,3.0793678760528564
31,2,18,21,8,14,21,28,29.5,28,3.0793678760528564
11,3,5,4,4,3,5,22,18.5,24,2.8154520988464355
5,4,11,3,5,22,4,3,18.5,24,2.8154520988464355
6,25,19,31,17,11,5,21,23.5,21,2.036520004272461
19,31,6,25,5,21,17,11,23.5,21,2.036520004272461
4,16,23,0,2,30,2,6,36.5,28,29.0664381980896
23,0,4,16,2,6,2,30,36.5,28,29.0664381980896
30,14,17,25,14,23,20,14,20.5,15,1.8954498767852783
17,25,30,14,20,14,14,23,20.5,15,1.8954498767852783
26,2,10,4,19,8,17,27,24.5,25,3.391733169555664
10,4,26,2,17,27,19,8,24.5,25,3.391733169555664
16,0,0,21,30,17,12,10,31.5,26,60.0
0,21,16,0,12,10,30,17,31.5,26,60.0
22,21,11,10,26,26,9,0,33.5,28,3.763756036758423
11,10,22,21,9,0,26,26,33.5,28,3.763756036758423
20,9,13,24,24,27,6,27,26.0,24,3.546870231628418
13,24,20,9,6,27,24,27,26.0,24,3.546870231628418
19,5,6,9,2,0,1,13,17.5,15,1.862483024597168
6,9,19,5,1,13,2,0,17.5,15,1.862483024597168
5,10,2,1,17,8,6,25,21.0,26,2.560906171798706
2,1,5,10,6,25,17,8,21.0,26,2.560906171798706
14,25,18,0,6,8,28,27,38.0,31,4.18620491027832
18,0,14,25,28,27,6,8,38.0,31,4.18620491027832
23,4,24,2,14,15,19,18,5.5,7,0.5473949909210205
24,2,23,4,19,18,14,15,5.5,7,0.5473949909210205
13,22,15,8,13,29,15,31,13.0,22,5.91508412361145
15,8,13,22,15,31,13,29,13.0,22,5.91508412361145
24,7,14,13,21,21,31,6,27.5,22,3.964948892593384
14,13,24,7,31,6,21,21,27.5,22,3.964948892593384
13,1,13,30,28,1,31,18,28.5,31,2.4789648056030273
13,30,13,1,31,18,28,1,28.5,31,2.4789648056030273
20,14,13,28,5,0,12,18,25.0,22,2.0438032150268555
13,28,20,14,12,18,5,0,25.0,22,2.0438032150268555
2,18,0,1,30,10,26,24,21.5,22,1.6114568710327148
0,1,2,18,26,24,30,10,21.5,22,1.6114568710327148
16,6,7,18,6,7,17,17,21.0,20,1.7425470352172852
7,18,16,6,17,17,6,7,21.0,20,1.7425470352172852
1,30,22,20,12,12,30,30,35.5,25,8.897024631500244
22,20,1,30,30,30,12,12,35.5,25,8.897024631500244
8,6,5,1,26,24,12,28,15.0,18,1.7646119594573975
5,1,8,6,12,28,26,24,15.0,18,1.7646119594573975
1,10,18,9,23,18,3,30,27.0,29,2.5181379318237305
18,9,1,10,3,30,23,18,27.0,29,2.5181379318237305
13,20,5,4,10,6,29,17,28.0,29,2.8653271198272705
5,4,13,20,29,17,10,6,28.0,29,2.8653271198272705
29,16,31,9,16,28,26,31,12.0,10,0.9635879993438721
31,9,29,16,26,31,16,28,12.0,10,0.9635879993438721
27,2,21,30,25,5,22,17,28.5,34,2.9926531314849854
21,30,27,2,22,17,25,5,28.5,34,2.9926531314849854
2,2,25,26,29,31,30,15,35.0,29,3.569178819656372
25,26,2,2,30,15,29,31,35.0,29,3.569178819656372
16,28,12,25,0,29,5,0,24.5,30,2.8029580116271973
12,25,16,28,5,0,0,29,24.5,30,2.8029580116271973
11,11,26,27,20,17,20,21,17.5,17,2.09830904006958
26,27,11,11,20,21,20,17,17.5,17,2.09830904006958
0,19,16,25,19,0,29,18,28.0,28,2.346400022506714
16,25,0,19,29,18,19,0,28.0,28,2.346400022506714
24,19,7,12,14,23,9,1,30.5,28,6.012240171432495
7,12,24,19,9,1,14,23,30.5,28,6.012240171432495
2,11,11,8,6,11,26,4,23.5,28,2.781085252761841
11,8,2,11,26,4,6,11,23.5,28,2.781085252761841
17,9,10,23,29,0,22,30,33.0,33,3.5339319705963135
10,23,17,9,22,30,29,0,33.0,33,3.5339319705963135
10,13,3,16,15,13,3,25,17.0,20,1.869781255722046
3,16,10,13,3,25,15,13,17.0,20,1.869781255722046
6,22,9,17,28,9,1,9,20.5,21,2.0606980323791504
9,17,6,22,1,9,28,9,20.5,21,2.0606980323791504
25,29,31,29,29,12,3,24,25.0,36,2.6755731105804443
31,29,25,29,3,24,29,12,25.0,36,2.6755731105804443
29,0,2,29,4,19,12,15,35.0,36,3.9479620456695557
2,29,29,0,12,15,4,19,35.0,36,3.9479620456695557
29,29,2,26,29,21,9,28,35.5,29,2.9624600410461426
2,26,29,29,9,28,29,21,35.5,29,2.9624600410461426
31,8,15,31,2,6,31,17,42.5,37,5.692344903945923
15,31,31,8,31,17,2,6,42.5,37,5.692344903945923
15,4,24,26,4,11,15,21,28.0,30,3.4503188133239746
24,26,15,4,15,21,4,11,28.0,30,3.4503188133239746
0,2,7,10,6,19,16,14,15.0,14,1.4154977798461914
7,10,0,2,16,14,6,19,15.0,14,1.4154977798461914
2,22,27,16,5,28,13,14,28.5,33,3.4116878509521484
27,16,2,22,13,14,5,28,28.5,33,3.4116878509521484
23,1,16,11,22,28,29,7,25.5,19,2.3606009483337402
16,11,23,1,29,7,22,28,25.5,19,2.3606009483337402
6,5,26,5,3,11,6,16,15.0,21,1.4543538093566895
26,5,6,5,6,16,3,11,15.0,21,1.4543538093566895
3,5,4,30,15,4,31,13,29.5,27,3.275820732116699
4,30,3,5,31,13,15,4,29.5,27,3.275820732116699
3,26,12,13,29,29,31,22,19.5,24,1.6678271293640137
12,13,3,26,31,22,29,29,19.5,24,1.6678271293640137
16,21,21,30,4,28,14,19,17.5,18,1.311682939529419
21,30,16,21,14,19,4,28,17.5,18,1.311682939529419
10,14,24,27,13,16,20,11,20.5,23,2.13395619392395
24,27,10,14,20,11,13,16,20.5,23,2.13395619392395
21,0,10,3,31,28,3,10,34.0,38,3.74525785446167
10,3,21,0,3,10,31,28,34.0,38,3.74525785446167
31,11,29,21,20,28,25,2,23.5,21,2.788327217102051
29,21,31,11,25,2,20,28,23.5,21,2.788327217102051
26,13,23,22,21,24,11,27,14.5,15,1.4288880825042725
23,22,26,13,11,27,21,24,14.5,15,1.4288880825042725
10,27,25,11,1,1,16,7,30.0,31,9.370553255081177
25,11,10,27,16,7,1,1,30.0,31,9.370553255081177
19,16,19,14,22,11,5,15,13.5,22,1.6874818801879883
19,14,19,16,5,15,22,11,13.5,22,1.6874818801879883
23,16,18,27,19,8,13,19,18.5,19,2.5499813556671143
18,27,23,16,13,19,19,8,18.5,19,2.5499813556671143
8,3,23,30,6,14,30,10,40.0,40,4.056071043014526
23,30,8,3,30,10,6,14,40.0,40,4.056071043014526
26,28,17,13,4,2,7,6,15.5,22,1.566992998123169
17,13,26,28,7,6,4,2,15.5,22,1.566992998123169
26,28,29,6,7,1,21,19,36.5,37,3.1227216720581055
29,6,26,28,21,19,7,1,36.5,37,3.1227216720581055
24,17,1,29,29,29,12,27,30.0,28,2.674933910369873
1,29,24,17,12,27,29,29,30.0,28,2.674933910369873
17,8,13,24,31,16,9,17,24.5,25,2.1592671871185303
13,24,17,8,9,17,31,16,24.5,25,2.1592671871185303
5,19,24,23,24,6,24,4,12.5,22,1.5446069240570068
24,23,5,19,24,4,24,6,12.5,22,1.5446069240570068
15,10,27,17,0,30,9,5,29.5,32,3.301664113998413
27,17,15,10,9,5,0,30,29.5,32,3.301664113998413
9,0,9,12,23,5,23,4,7.5,13,1.1770918369293213
9,12,9,0,23,4,23,5,7.5,13,1.1770918369293213
12,31,8,21,11,12,7,19,15.5,14,2.1475648880004883
8,21,12,31,7,19,11,12,15.5,14,2.1475648880004883
23,11,8,18,10,9,29,31,32.5,26,3.8424429893493652
8,18,23,11,29,31,10,9,32.5,26,3.8424429893493652
22,0,7,24,9,8,30,14,37.0,38,4.343152046203613
7,24,22,0,30,14,9,8,37.0,38,4.343152046203613
20,29,25,22,12,2,3,5,12.0,12,0.8290989398956299
25,22,20,29,3,5,12,2,12.0,12,0.8290989398956299
21,19,19,27,31,10,27,0,12.0,14,0.8896770477294922
19,27,21,19,27,0,31,10,12.0,14,0.8896770477294922
5,25,11,25,20,17,9,21,16.5,11,1.5157392024993896
11,25,5,25,9,21,20,17,16.5,11,1.5157392024993896
9,6,11,14,25,28,17,17,14.5,15,1.2624828815460205
11,14,9,6,17,17,25,28,14.5,15,1.2624828815460205
14,22,12,16,29,2,18,29,28.0,26,5.580504894256592
12,16,14,22,18,29,29,2,28.0,26,5.580504894256592
9,27,2,14,0,5,9,10,26.0,19,48.23991918563843
2,14,9,27,9,10,0,5,26.0,19,48.23991918563843
2,22,16,11,29,15,4,29,36.0,28,3.325371026992798
16,11,2,22,4,29,29,15,36.0,28,3.325371026992798
3,31,28,27,25,18,30,15,26.5,30,3.047581911087036
28,27,3,31,30,15,25,18,26.5,30,3.047581911087036
19,0,20,29,19,29,17,21,21.0,22,2.1350531578063965
20,29,19,0,17,21,19,29,21.0,22,2.1350531578063965
0,10,21,29,16,18,6,25,28.5,22,2.9819912910461426
21,29,0,10,6,25,16,18,28.5,22,2.9819912910461426
1,8,30,10,31,28,17,21,31.0,27,3.3125951290130615
30,10,1,8,17,21,31,28,31.0,27,3.3125951290130615
19,16,16,26,14,14,16,18,12.5,17,8.051897048950195
16,26,19,16,16,18,14,14,12.5,17,8.051897048950195
25,20,8,29,13,25,11,15,20.0,16,1.9252979755401611
8,29,25,20,11,15,13,25,20.0,16,1.9252979755401611
21,1,30,22,20,28,0,8,37.0,37,3.7875311374664307
30,22,21,1,0,8,20,28,37.0,37,3.7875311374664307
18,24,3,30,15,26,4,12,23.0,24,2.08310866355896
3,30,18,24,4,12,15,26,23.0,24,2.08310866355896
2,24,28,2,3,23,1,26,26.5,39,4.265851974487305
28,2,2,24,1,26,3,23,26.5,39,4.265851974487305
17,15,14,19,3,23,4,6,15.5,19,4.788701057434082
14,19,17,15,4,6,3,23,15.5,19,4.788701057434082
29,17,4,0,12,2,9,10,26.5,18,3.0933549404144287
4,0,29,17,9,10,12,2,26.5,18,3.0933549404144287
16,23,13,1,11,6,9,4,17.5,16,2.8055531978607178
13,1,16,23,9,4,11,6,17.5,16,2.8055531978607178
1,8,23,18,21,29,21,27,17.0,28,2.0722310543060303
23,18,1,8,21,27,21,29,17.0,28,2.0722310543060303
21,19,14,25,20,22,14,2,27.5,35,16.477905988693237
14,25,21,19,14,2,20,22,27.5,35,16.477905988693237
3,10,3,25,7,1,12,27,28.0,29,14.177074193954468
3,25,3,10,12,27,7,1,28.0,29,14.177074193954468
12,28,5,15,19,7,24,7,14.5,24,1.8771750926971436
5,15,12,28,24,7,19,7,14.5,24,1.8771750926971436
28,24,21,24,7,0,17,12,16.5,20,1.6967968940734863
21,24,28,24,17,12,7,0,16.5,20,1.6967968940734863
24,12,26,20,4,16,28,2,26.0,26,2.879761219024658
26,20,24,12,28,2,4,16,26.0,26,2.879761219024658
10,0,9,28,3,30,12,28,19.0,20,60.0
9,28,10,0,12,28,3,30,19.0,20,60.0
6,5,11,23,27,21,9,28,26.0,25,2.1952712535858154
11,23,6,5,9,28,27,21,26.0,25,2.1952712535858154
21,0,28,13,11,22,21,1,27.5,19,3.0645008087158203
28,13,21,0,21,1,11,22,27.5,19,3.0645008087158203
29,20,5,5,31,12,2,18,49.0,38,26.6656231880188
5,5,29,20,2,18,31,12,49.0,38,26.6656231880188
19,15,1,2,7,25,20,13,29.0,23,2.4703738689422607
1,2,19,15,20,13,7,25,29.0,23,2.4703738689422607
5,1,20,7,6,16,29,4,30.0,27,3.046854257583618
20,7,5,1,29,4,6,16,30.0,27,3.046854257583618
22,17,29,21,3,25,18,24,16.5,18,1.4592740535736084
29,21,22,17,18,24,3,25,16.5,18,1.4592740535736084
8,24,10,11,23,2,6,11,22.5,21,6.6137049198150635
10,11,8,24,6,11,23,2,22.5,21,6.6137049198150635
1,3,4,11,10,0,20,31,26.0,40,2.9129600524902344
4,11,1,3,20,31,10,0,26.0,40,2.9129600524902344
10,24,11,27,13,19,7,1,24.0,23,3.2726080417633057
11,27,10,24,7,1,13,19,24.0,23,3.2726080417633057
28,15,24,7,10,22,10,5,17.5,20,2.181478977203369
24,7,28,15,10,5,10,22,17.5,20,2.181478977203369
1,5,1,21,31,2,1,27,45.5,40,52.86241006851196
1,21,1,5,1,27,31,2,45.5,40,52.86241006851196
9,8,28,24,28,1,24,12,26.0,31,2.587224006652832
28,24,9,8,24,12,28,1,26.0,31,2.587224006652832
3,0,24,17,12,13,26,31,35.0,25,3.5450570583343506
24,17,3,0,26,31,12,13,35.0,25,3.5450570583343506
8,13,19,4,25,28,21,1,27.5,22,3.251616954803467
19,4,8,13,21,1,25,28,27.5,22,3.251616954803467
29,0,8,10,24,0,4,17,35.0,37,2.9535999298095703
8,10,29,0,4,17,24,0,35.0,37,2.9535999298095703
17,30,17,17,13,25,28,13,24.0,25,2.1747279167175293
17,17,17,30,28,13,13,25,24.0,25,2.1747279167175293
19,8,3,31,6,25,11,6,32.5,21,3.004875898361206
3,31,19,8,11,6,6,25,32.5,21,3.004875898361206
0,7,9,19,26,22,0,21,30.0,29,3.3252370357513428
9,19,0,7,0,21,26,22,30.0,29,3.3252370357513428
20,11,28,22,24,4,4,11,24.0,28,2.7338366508483887
28,22,20,11,4,11,24,4,24.0,28,2.7338366508483887
27,18,31,1,30,19,30,12,18.0,18,6.693252325057983
31,1,27,18,30,12,30,19,18.0,18,6.693252325057983
27,7,1,4,17,25,9,17,24.5,24,2.881755828857422
1,4,27,7,9,17,17,25,24.5,24,2.881755828857422
5,5,23,31,27,2,13,24,42.0,38,4.334020137786865
23,31,5,5,13,24,27,2,42.0,38,4.334020137786865
22,26,3,9,6,27,22,6,37.5,33,3.5201799869537354
3,9,22,26,22,6,6,27,37.5,33,3.5201799869537354
0,14,11,10,21,27,18,5,26.0,29,2.7966041564941406
11,10,0,14,18,5,21,27,26.0,29,2.7966041564941406
17,28,27,17,29,20,5,24,27.5,25,4.065709114074707
27,17,17,28,5,24,29,20,27.5,25,4.065709114074707
26,9,31,25,22,28,5,28,31.0,19,16.202774047851562
31,25,26,9,5,28,22,28,31.0,19,16.202774047851562
8,8,2,29,5,12,6,19,7.0,8,60.0
2,29,8,8,6,19,5,12,7.0,8,60.0
11,4,13,20,31,3,8,23,30.5,30,3.707685708999634
13,20,11,4,8,23,31,3,30.5,30,3.707685708999634
11,10,10,28,31,30,13,2,42.5,32,20.338478088378906
10,28,11,10,13,2,31,30,42.5,32,20.338478088378906
21,10,3,17,10,4,26,28,32.5,33,3.423863172531128
3,17,21,10,26,28,10,4,32.5,33,3.423863172531128
28,24,22,28,29,6,1,6,25.0,29,2.9981350898742676
22,28,28,24,1,6,29,6,25.0,29,2.9981350898742676
22,28,25,29,28,27,31,15,12.5,16,1.3593153953552246
25,29,22,28,31,15,28,27,12.5,16,1.3593153953552246
20,25,4,17,1,0,14,26,33.5,26,3.6335318088531494
4,17,20,25,14,26,1,0,33.5,26,3.6335318088531494
0,4,1,27,4,1,14,23,37.0,35,41.65545392036438
1,27,0,4,14,23,4,1,37.0,35,41.65545392036438
20,22,7,10,10,15,18,1,26.5,27,2.6593616008758545
7,10,20,22,18,1,10,15,26.5,27,2.6593616008758545
15,7,9,17,31,18,27,10,15.0,18,1.532642126083374
9,17,15,7,27,10,31,18,15.0,18,1.532642126083374
30,15,4,2,19,26,23,9,31.0,31,2.9341399669647217
4,2,30,15,23,9,19,26,31.0,31,2.9341399669647217
7,5,8,29,26,31,14,1,41.5,33,9.380665063858032
8,29,7,5,14,1,26,31,41.5,33,9.380665063858032
21,19,29,17,3,8,20,14,17.5,18,2.2409768104553223
29,17,21,19,20,14,3,8,17.5,18,2.2409768104553223
4,7,26,29,1,9,22,11,35.5,34,4.114321947097778
26,29,4,7,22,11,1,9,35.5,34,4.114321947097778
24,4,1,10,25,29,15,17,27.5,26,2.6998562812805176
1,10,24,4,15,17,25,29,27.5,26,2.6998562812805176
1,10,9,12,4,29,0,11,23.0,16,37.1825749874115
9,12,1,10,0,11,4,29,23.0,16,37.1825749874115
20,17,3,23,1,12,26,30,36.0,29,10.054988622665405
3,23,20,17,26,30,1,12,36.0,29,10.054988622665405
19,3,20,8,11,19,4,8,12.0,17,1.223785161972046
20,8,19,3,4,8,11,19,12.0,17,1.223785161972046
24,23,17,7,18,26,25,15,21.5,24,2.0083348751068115
17,7,24,23,25,15,18,26,21.5,24,2.0083348751068115
30,0,24,28,10,3,11,28,36.0,35,7.873141050338745
24,28,30,0,11,28,10,3,36.0,35,7.873141050338745
24,27,1,30,31,26,24,23,19.0,23,1.8296971321105957
1,30,24,27,24,23,31,26,19.0,23,1.8296971321105957
24,0,9,0,7,7,16,18,19.5,19,1.5610601902008057
9,0,24,0,16,18,7,7,19.5,19,1.5610601902008057
6,17,4,9,18,11,15,16,9.0,10,0.7308621406555176
4,9,6,17,15,16,18,11,9.0,10,0.7308621406555176
23,30,1,30,11,15,4,7,19.5,20,1.830930233001709
1,30,23,30,4,7,11,15,19.5,20,1.830930233001709
0,1,24,0,23,1,1,6,33.0,17,4.259225130081177
24,0,0,1,1,6,23,1,33.0,17,4.259225130081177
21,25,14,22,26,0,21,0,7.5,10,0.880842924118042
14,22,21,25,21,0,26,0,7.5,10,0.880842924118042
30,15,0,29,26,4,17,20,38.5,40,6.684152126312256
0,29,30,15,17,20,26,4,38.5,40,6.684152126312256
8,3,13,4,0,19,30,19,23.0,37,2.969865083694458
13,4,8,3,30,19,0,19,23.0,37,2.969865083694458
30,21,11,15,4,20,15,11,26.5,22,2.8747668266296387
11,15,30,21,15,11,4,20,26.5,22,2.8747668266296387
15,0,21,9,16,7,12,14,13.0,15,1.0047109127044678
21,9,15,0,12,14,16,7,13.0,15,1.0047109127044678
5,6,25,15,29,22,14,1,33.5,23,2.717149257659912
25,15,5,6,14,1,29,22,33.5,23,2.717149257659912
28,6,0,30,5,7,16,31,48.5,41,14.779057741165161
0,30,28,6,16,31,5,7,48.5,41,14.779057741165161
18,27,13,23,11,15,25,15,13.5,16,1.4232099056243896
13,23,18,27,25,15,11,15,13.5,16,1.4232099056243896
28,18,29,25,4,14,17,23,12.5,19,60.0
29,25,28,18,17,23,4,14,12.5,19,60.0
30,21,31,26,10,23,5,15,13.5,10,9.520325899124146
